model,prompt,project,run,metric,value,n_total_rows,n_valid_rows,source_file
deepseek-v4-flash,prompt2_scale,usergrid,5,rmse,2.4932899641559594,97,97,../Result/deepseek_v4_flash_prompt2_fewshot_scale_v7/usergrid_deepseek_v4_flash_prompt2_fewshot_scale_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,1,pearson,0.3129404099341636,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,1,spearman,0.32252621923614744,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,1,mae,2.191780821917808,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,1,rmse,3.022744829020449,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,2,pearson,0.2597484033712796,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,2,spearman,0.2908530183667045,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,2,mae,2.327054794520548,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,2,rmse,3.22421276363789,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,3,pearson,0.2695680817245767,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,3,spearman,0.29076446935811606,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,3,mae,2.23972602739726,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,3,rmse,3.1514293343362576,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,4,pearson,0.24851837709076724,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,4,spearman,0.2716418860031031,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,4,mae,2.3184931506849313,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,4,rmse,3.20690607522928,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,5,pearson,0.2815128705534562,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,5,spearman,0.29694733398696405,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,5,mae,2.1678082191780823,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,appceleratorstudio,5,rmse,3.0363099450141418,584,584,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/appceleratorstudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,1,pearson,0.13986553030465698,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,1,spearman,0.16828138235428072,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,1,mae,3.6867469879518073,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,1,rmse,5.921168884929345,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,2,pearson,0.12806850682598478,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,2,spearman,0.18494599305217738,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,2,mae,3.8373493975903616,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,2,rmse,5.996484914122707,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,3,pearson,0.2155638045893487,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,3,spearman,0.1654275621458108,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,3,mae,3.710843373493976,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,3,rmse,5.710906918460964,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,4,pearson,0.1520447628294303,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,4,spearman,0.16203180719269347,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,4,mae,4.0120481927710845,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,4,rmse,5.932349541651887,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,5,pearson,0.22503860948043894,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,5,spearman,0.22295812309275448,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,5,mae,3.6325301204819276,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,aptanastudio,5,rmse,5.650994154992468,166,166,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/aptanastudio_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,1,pearson,0.22811593316405315,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,1,spearman,0.2631291674787997,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,1,mae,1.6952380952380952,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,1,rmse,2.1734326591384248,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,2,pearson,0.2935960825494076,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,2,spearman,0.3211097404846073,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,2,mae,1.6952380952380952,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,2,rmse,2.1821789023599236,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,3,pearson,0.31886800062194515,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,3,spearman,0.34088972757517527,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,3,mae,1.6761904761904762,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,3,rmse,2.233937373893053,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,4,pearson,0.3674834627712269,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,4,spearman,0.3947055999585791,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,4,mae,1.8285714285714285,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,4,rmse,2.4142434484888695,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,5,pearson,0.28689509906082067,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,5,spearman,0.34779990273490397,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,5,mae,1.6666666666666667,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,bamboo,5,rmse,2.214669705568283,105,105,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/bamboo_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,1,pearson,0.5136410996171338,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,1,spearman,0.6654346440713059,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,1,mae,3.987012987012987,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,1,rmse,7.064636643811974,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,2,pearson,0.5707903581732517,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,2,spearman,0.6207585009474026,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,2,mae,3.857142857142857,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,2,rmse,6.834784979374678,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,3,pearson,0.5657239509146005,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,3,spearman,0.660302516071925,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,3,mae,4.090909090909091,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,3,rmse,6.8689022544958505,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,4,pearson,0.5884761577142086,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,4,spearman,0.5758794809591067,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,4,mae,4.090909090909091,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,4,rmse,6.777541216035867,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,5,pearson,0.40048221585413857,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,5,spearman,0.6043525053853003,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,5,mae,4.714285714285714,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,clover,5,rmse,7.565300141684151,77,77,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/clover_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,1,pearson,0.34128280722826254,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,1,spearman,0.42839470333032476,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,1,mae,5.855460385438972,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,1,rmse,13.406788206778433,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,2,pearson,0.36595217033440913,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,2,spearman,0.41503916842822625,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,2,mae,5.837259100642398,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,2,rmse,13.417046270360142,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,3,pearson,0.4094150616573338,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,3,spearman,0.4448243710064935,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,3,mae,5.750535331905781,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,3,rmse,13.304255409132624,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,4,pearson,0.37907084904062716,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,4,spearman,0.41144600757161387,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,4,mae,5.872591006423983,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,4,rmse,13.39656224878805,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,5,pearson,0.3734156937287656,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,5,spearman,0.4427849224117832,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,5,mae,5.815845824411135,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,datamanagement,5,rmse,13.408025976987505,934,934,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/datamanagement_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,1,pearson,0.4737506201040582,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,1,spearman,0.47537279648926073,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,1,mae,1.4328358208955223,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,1,rmse,1.824378855653404,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,2,pearson,0.4136298842543137,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,2,spearman,0.45107643568426475,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,2,mae,1.455223880597015,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,2,rmse,1.8058776342406886,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,3,pearson,0.4111449695413572,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,3,spearman,0.44232439856193656,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,3,mae,1.455223880597015,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,3,rmse,1.842694328438578,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,4,pearson,0.4637583714592761,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,4,spearman,0.48197358064689555,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,4,mae,1.4402985074626866,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,4,rmse,1.7725098151423928,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,5,pearson,0.4143972902586057,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,5,spearman,0.4787124075149804,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,5,mae,1.3955223880597014,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,duracloud,5,rmse,1.7427889811551545,134,134,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/duracloud_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,jirasoftware_filtered,1,pearson,0.5393297299944639,65,65,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/jirasoftware_filtered_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,jirasoftware_filtered,1,spearman,0.3906309474727571,65,65,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/jirasoftware_filtered_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,jirasoftware_filtered,1,mae,1.9076923076923078,65,65,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/jirasoftware_filtered_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,jirasoftware_filtered,1,rmse,2.455762454059682,65,65,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/jirasoftware_filtered_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,jirasoftware_filtered,2,pearson,0.5020008249303342,65,65,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/jirasoftware_filtered_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,jirasoftware_filtered,2,spearman,0.38081234330777536,65,65,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/jirasoftware_filtered_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,jirasoftware_filtered,2,mae,2.076923076923077,65,65,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/jirasoftware_filtered_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
deepseek-v4-flash,prompt2_count,jirasoftware_filtered,2,rmse,2.6047294263733773,65,65,../Result/deepseek_v4_flash_prompt2_fewshot_count_v7/jirasoftware_filtered_deepseek_v4_flash_prompt2_fewshot_count_v7.csv
